   0.17921,   0.00000,   0.03918,   0.00957,   0.01990,   0.06238,   0.00564,   0.09043,   0.07108,   0.01404,   0.03168,   0.06338,   0.01315,   0.02850,   0.00000,   0.38411,   0.02850,   0.00000,   0.04795,   0.00005,   0.40197,   0.01610,   0.00002,   0.00773,   0.12667,   0.07349,   0.00781
   0.13204,   0.00000,   0.05001,   0.01353,   0.02082,   0.66598,   0.00961,   0.04247,   0.07130,   0.02564,   0.02579,   0.08222,   0.01233,   0.03346,   0.00000,   0.33737,   0.03346,   0.00000,   0.04646,   0.01219,   0.33399,   0.57239,   0.00002,   0.61505,   0.12667,   0.08278,   0.03729
   0.00020,   0.71827,   0.01479,   0.01289,   0.02434,   0.48231,   0.00440,   0.01590,   0.03024,   0.00439,   0.00869,   0.06591,   0.00038,   0.08938,   0.71212,   0.40348,   0.08937,   0.73220,   0.00343,   0.67810,   0.00037,   0.11602,   0.66916,   0.11903,   0.22315,   0.00014,   0.00500
   0.16044,   0.00000,   0.04729,   0.00998,   0.02044,   0.03186,   0.00630,   0.09415,   0.07467,   0.01633,   0.03838,   0.06339,   0.01598,   0.03150,   0.00000,   0.39555,   0.03150,   0.00000,   0.05078,   0.00005,   0.41586,   0.00460,   0.00001,   0.00158,   0.12667,   0.07982,   0.00535
   0.17337,   0.00001,   0.11179,   0.09502,   0.09886,   0.04200,   0.06262,   0.11164,   0.08719,   0.49051,   0.09584,   0.07723,   0.05736,   0.03028,   0.00001,   0.13587,   0.03028,   0.00001,   0.06924,   0.00069,   0.36218,   0.02235,   0.00003,   0.01684,   0.12667,   0.10744,   0.53484
   0.00046,   0.77328,   0.02633,   0.01422,   0.02476,   0.75034,   0.00598,   0.02485,   0.03531,   0.01371,   0.01216,   0.08785,   0.00062,   0.10222,   0.76685,   0.44964,   0.10257,   0.77637,   0.00315,   0.57332,   0.00065,   0.60695,   0.72316,   0.63845,   0.24278,   0.00022,   0.02629
   0.00451,   0.00000,   0.10722,   0.01095,   0.02153,   0.00150,   0.00661,   0.26110,   0.09311,   0.02682,   0.08262,   0.06338,   0.01056,   0.00003,   0.00000,   0.43832,   0.00003,   0.00000,   0.00530,   0.00814,   0.01416,   0.00133,   0.00012,   0.00040,   0.12667,   0.00073,   0.01362
   0.00263,   0.01069,   0.06668,   0.01820,   0.03159,   0.00683,   0.00785,   0.27229,   0.07782,   0.02128,   0.04941,   0.06455,   0.00579,   0.01115,   0.01475,   0.34692,   0.00919,   0.01184,   0.00975,   0.38664,   0.00181,   0.00498,   0.01155,   0.00668,   0.12941,   0.00197,   0.01295
   0.01181,   0.02589,   0.00061,   0.03229,   0.03447,   0.00213,   0.00333,   0.00078,   0.04362,   0.00016,   0.00026,   0.06338,   0.00012,   0.31967,   0.03050,   0.03480,   0.31363,   0.02749,   0.01015,   0.01501,   0.01743,   0.00050,   0.02494,   0.00009,   0.12901,   0.01224,   0.00346
   0.01114,   0.00001,   0.06712,   0.06971,   0.06960,   0.00880,   0.06165,   0.07457,   0.10506,   0.06086,   0.11818,   0.11597,   0.14324,   0.00014,   0.00001,   0.29327,   0.00013,   0.00001,   0.09396,   0.00148,   0.00936,   0.00124,   0.00002,   0.00178,   0.12667,   0.00333,   0.01410
   0.00913,   0.55820,   0.17809,   0.02486,   0.03476,   0.05212,   0.01224,   0.06100,   0.05482,   0.03680,   0.05551,   0.06361,   0.01657,   0.07773,   0.54690,   0.15342,   0.07945,   0.55908,   0.00828,   0.07122,   0.00290,   0.00423,   0.56708,   0.01567,   0.20518,   0.00497,   0.02421
   0.00103,   0.00002,   0.00127,   0.01171,   0.01810,   0.52987,   0.00344,   0.00141,   0.01145,   0.00281,   0.00048,   0.07221,   0.00006,   0.00000,   0.00001,   0.11271,   0.00000,   0.00002,   0.00093,   0.01235,   0.01342,   0.52115,   0.00012,   0.34604,   0.12667,   0.00034,   0.01306
   0.01741,   0.00002,   0.08408,   0.05653,   0.06606,   0.78140,   0.04031,   0.08146,   0.04881,   0.07126,   0.06679,   0.09065,   0.00919,   0.00000,   0.00002,   0.44352,   0.00000,   0.00002,   0.00260,   0.01378,   0.04700,   0.77425,   0.00047,   0.82235,   0.12667,   0.00019,   0.44804
