   0.22113,   0.10438,   0.23075,   0.00381,   0.00206,   0.24174,   0.00371,   0.18397,   0.00429,   0.12858,   0.04940,   0.00246,   0.06097,   0.15550,   0.10412,   0.65200,   0.15532,   0.10453,   0.00372,   0.16948,   0.55274,   0.20557,   0.11821,   0.18872,   0.00289,   0.34681,   0.27334
   0.21733,   0.06041,   0.21604,   0.00068,   0.00052,   0.75091,   0.00029,   0.12726,   0.01311,   0.10004,   0.04171,   0.00037,   0.11663,   0.05558,   0.06037,   0.70735,   0.05575,   0.06002,   0.00044,   0.12200,   0.48356,   0.70474,   0.21264,   0.71109,   0.00077,   0.26376,   0.10692
   0.09520,   0.73603,   0.16207,   0.00050,   0.00017,   0.55593,   0.00028,   0.12646,   0.00229,   0.07371,   0.05430,   0.00018,   0.03821,   0.10336,   0.71597,   0.73010,   0.10417,   0.71695,   0.00032,   0.65784,   0.25840,   0.41380,   0.74910,   0.35155,   0.10774,   0.13951,   0.08176
   0.23734,   0.01938,   0.18868,   0.00100,   0.00055,   0.23234,   0.00036,   0.13951,   0.00215,   0.10565,   0.04581,   0.00033,   0.02417,   0.04483,   0.01883,   0.76416,   0.04514,   0.01879,   0.00064,   0.08440,   0.52185,   0.20234,   0.14249,   0.21953,   0.00047,   0.25699,   0.13598
   0.19969,   0.01139,   0.10543,   0.00012,   0.00008,   0.22828,   0.00003,   0.08673,   0.00691,   0.61240,   0.04043,   0.00009,   0.02313,   0.04784,   0.01114,   0.36141,   0.04795,   0.01138,   0.00003,   0.04723,   0.50042,   0.19019,   0.03413,   0.18346,   0.00006,   0.20113,   0.74747
   0.06272,   0.68057,   0.13549,   0.00025,   0.00005,   0.78281,   0.00009,   0.10228,   0.01447,   0.13385,   0.04299,   0.00008,   0.01784,   0.06166,   0.66240,   0.73279,   0.06059,   0.66501,   0.00010,   0.56054,   0.23464,   0.76276,   0.69739,   0.73461,   0.10738,   0.11032,   0.11157
   0.06966,   0.10631,   0.21827,   0.00181,   0.00092,   0.30979,   0.00114,   0.48704,   0.05126,   0.11618,   0.06804,   0.00048,   0.04487,   0.11786,   0.10754,   0.67781,   0.12031,   0.10728,   0.00118,   0.08615,   0.19154,   0.28524,   0.22794,   0.27746,   0.00130,   0.11243,   0.07945
   0.11934,   0.16995,   0.21251,   0.00205,   0.00160,   0.26604,   0.00188,   0.48225,   0.05195,   0.09594,   0.08015,   0.00139,   0.06434,   0.18666,   0.18286,   0.72805,   0.17515,   0.17123,   0.00159,   0.45562,   0.24190,   0.23675,   0.28702,   0.22813,   0.00155,   0.12933,   0.15335
   0.19329,   0.13603,   0.15272,   0.00340,   0.00311,   0.34768,   0.00295,   0.21123,   0.00359,   0.10930,   0.00935,   0.00278,   0.08420,   0.56579,   0.16723,   0.33336,   0.56273,   0.15225,   0.00305,   0.17297,   0.33095,   0.28293,   0.19456,   0.27625,   0.00380,   0.22324,   0.19407
   0.17585,   0.09485,   0.25798,   0.00086,   0.00056,   0.34928,   0.00061,   0.13330,   0.04338,   0.08652,   0.09922,   0.00125,   0.28650,   0.03940,   0.09425,   0.70070,   0.03954,   0.09359,   0.00065,   0.09287,   0.25379,   0.34542,   0.24806,   0.29622,   0.00091,   0.21208,   0.09402
