   0.17443,   0.11093,   0.22183,   0.00987,   0.00576,   0.27298,   0.00893,   0.18675,   0.00721,   0.16782,   0.01954,   0.01012,   0.09425,   0.13672,   0.11074,   0.35618,   0.13722,   0.11120,   0.00805,   0.19795,   0.32699,   0.24177,   0.13730,   0.22418,   0.00684,   0.28771,   0.30674
   0.19532,   0.12965,   0.22810,   0.00704,   0.00503,   0.32361,   0.00427,   0.14028,   0.00366,   0.16242,   0.01740,   0.00506,   0.16570,   0.05531,   0.12924,   0.43726,   0.05551,   0.12932,   0.00398,   0.17223,   0.28589,   0.28556,   0.25848,   0.29414,   0.00630,   0.22437,   0.17398
   0.09668,   0.78670,   0.16289,   0.00051,   0.00017,   0.55659,   0.00027,   0.12745,   0.00618,   0.07508,   0.05178,   0.00020,   0.03856,   0.13588,   0.77251,   0.68887,   0.13199,   0.77002,   0.00031,   0.67218,   0.25788,   0.43336,   0.79272,   0.39567,   0.11773,   0.14124,   0.08500
   0.25420,   0.01885,   0.20247,   0.00100,   0.00058,   0.23126,   0.00034,   0.15064,   0.00306,   0.10602,   0.05742,   0.00034,   0.02421,   0.04956,   0.01827,   0.77344,   0.04991,   0.01823,   0.00059,   0.08465,   0.54176,   0.20123,   0.14299,   0.21825,   0.00047,   0.27461,   0.13534
   0.13609,   0.01185,   0.13401,   0.00012,   0.00007,   0.22921,   0.00002,   0.07736,   0.00932,   0.60529,   0.03660,   0.00009,   0.02424,   0.03178,   0.01169,   0.36179,   0.03192,   0.01186,   0.00003,   0.04752,   0.46045,   0.18958,   0.03448,   0.18324,   0.00007,   0.16313,   0.73511
   0.06382,   0.72337,   0.14409,   0.00025,   0.00005,   0.78319,   0.00008,   0.10976,   0.02472,   0.14539,   0.04098,   0.00008,   0.01755,   0.09408,   0.70978,   0.69898,   0.09086,   0.71066,   0.00010,   0.58264,   0.23790,   0.76248,   0.72941,   0.73416,   0.11695,   0.11207,   0.13069
   0.07058,   0.10543,   0.23588,   0.00185,   0.00094,   0.30759,   0.00112,   0.50650,   0.06189,   0.12191,   0.07674,   0.00049,   0.04225,   0.11944,   0.10678,   0.68517,   0.12228,   0.10664,   0.00117,   0.08601,   0.19104,   0.28432,   0.22719,   0.27688,   0.00132,   0.11178,   0.08347
   0.12113,   0.17238,   0.23157,   0.00198,   0.00166,   0.27365,   0.00178,   0.50091,   0.06549,   0.10956,   0.08558,   0.00151,   0.05453,   0.18236,   0.18114,   0.73315,   0.17567,   0.17377,   0.00152,   0.47181,   0.24284,   0.24126,   0.29056,   0.23660,   0.00157,   0.13165,   0.16577
   0.19031,   0.13316,   0.15345,   0.00331,   0.00300,   0.34928,   0.00267,   0.21264,   0.00331,   0.11207,   0.00852,   0.00278,   0.08585,   0.55647,   0.16024,   0.33345,   0.56180,   0.15026,   0.00278,   0.17603,   0.32810,   0.28465,   0.19453,   0.27800,   0.00387,   0.21795,   0.19620
   0.17605,   0.09453,   0.26891,   0.00085,   0.00057,   0.35107,   0.00062,   0.14174,   0.06269,   0.09479,   0.14645,   0.01528,   0.32216,   0.03888,   0.09433,   0.69790,   0.03924,   0.09365,   0.00075,   0.09381,   0.25290,   0.34464,   0.24704,   0.29785,   0.00089,   0.21501,   0.09872
   0.13744,   0.74552,   0.41296,   0.00841,   0.00204,   0.34499,   0.00551,   0.19825,   0.02721,   0.14886,   0.08808,   0.00472,   0.12411,   0.13373,   0.69861,   0.46853,   0.15264,   0.71758,   0.00469,   0.18505,   0.29054,   0.32520,   0.76983,   0.30846,   0.06858,   0.17843,   0.20252
   0.07694,   0.00860,   0.14434,   0.00087,   0.00092,   0.69780,   0.00026,   0.12917,   0.00066,   0.12280,   0.00499,   0.00090,   0.04508,   0.01997,   0.00850,   0.32931,   0.02010,   0.00860,   0.00019,   0.06762,   0.17430,   0.70705,   0.06990,   0.45682,   0.00247,   0.11166,   0.15898
   0.08309,   0.05103,   0.13140,   0.00017,   0.00013,   0.75941,   0.00007,   0.09860,   0.02639,   0.15495,   0.04210,   0.00018,   0.02085,   0.01224,   0.05066,   0.62252,   0.01235,   0.05086,   0.00007,   0.07897,   0.17547,   0.73072,   0.08771,   0.70155,   0.00017,   0.10467,   0.60013
   0.04682,   0.03485,   0.15993,   0.00010,   0.00013,   0.79411,   0.00002,   0.17235,   0.01917,   0.12600,   0.04665,   0.00008,   0.04598,   0.01564,   0.03462,   0.66317,   0.01620,   0.03525,   0.00002,   0.06865,   0.17823,   0.73411,   0.10871,   0.69589,   0.00018,   0.11032,   0.08979
   0.18471,   0.71210,   0.43039,   0.00027,   0.00007,   0.73730,   0.00025,   0.18179,   0.05562,   0.12358,   0.08269,   0.00017,   0.09654,   0.65192,   0.69816,   0.66708,   0.66035,   0.70988,   0.00028,   0.32529,   0.35771,   0.70885,   0.70519,   0.69864,   0.11343,   0.24532,   0.56282
   0.09517,   0.12793,   0.27599,   0.01331,   0.00134,   0.23701,   0.00209,   0.58868,   0.06258,   0.13510,   0.08176,   0.00074,   0.04878,   0.05244,   0.12788,   0.70466,   0.05358,   0.12813,   0.00153,   0.08745,   0.18405,   0.22645,   0.20823,   0.22336,   0.00265,   0.12822,   0.12332
   0.07360,   0.21176,   0.43696,   0.00622,   0.00097,   0.28646,   0.00159,   0.22622,   0.06852,   0.28564,   0.11346,   0.00082,   0.06389,   0.01738,   0.21175,   0.70209,   0.01791,   0.21152,   0.00133,   0.10585,   0.20921,   0.26284,   0.27368,   0.22243,   0.00220,   0.10880,   0.56258
   0.61994,   0.00329,   0.20913,   0.00006,   0.00019,   0.21429,   0.00004,   0.49453,   0.06314,   0.05739,   0.10366,   0.00008,   0.04576,   0.08072,   0.00325,   0.73992,   0.08098,   0.00328,   0.00036,   0.04936,   0.65170,   0.18076,   0.06362,   0.18561,   0.00009,   0.35884,   0.06212
   0.08296,   0.23791,   0.20712,   0.00116,   0.00036,   0.25478,   0.00058,   0.19532,   0.00598,   0.04314,   0.05425,   0.00019,   0.02532,   0.02564,   0.23579,   0.73995,   0.02605,   0.23663,   0.00038,   0.08499,   0.23010,   0.23692,   0.53654,   0.21579,   0.00312,   0.10527,   0.08114
   0.25618,   0.18673,   0.19086,   0.00004,   0.00003,   0.61672,   0.00004,   0.08502,   0.00243,   0.04057,   0.05728,   0.00003,   0.06462,   0.13204,   0.18565,   0.75823,   0.13059,   0.18601,   0.00027,   0.18954,   0.68588,   0.41893,   0.20215,   0.39993,   0.00005,   0.63881,   0.08086
   0.10547,   0.07919,   0.14018,   0.00210,   0.00068,   0.60658,   0.00099,   0.14465,   0.00060,   0.17124,   0.01179,   0.00099,   0.11606,   0.07850,   0.07856,   0.33510,   0.08007,   0.07926,   0.00134,   0.09214,   0.18295,   0.67484,   0.15889,   0.64693,   0.00127,   0.16310,   0.16694
   0.10218,   0.05554,   0.21985,   0.00148,   0.00095,   0.33949,   0.00062,   0.21158,   0.03871,   0.11954,   0.04922,   0.00076,   0.05034,   0.02194,   0.05514,   0.67571,   0.02198,   0.05501,   0.00056,   0.07345,   0.20549,   0.34300,   0.19689,   0.26578,   0.00142,   0.14776,   0.18783
   0.08304,   0.05581,   0.13341,   0.00102,   0.00063,   0.28189,   0.00046,   0.12011,   0.00314,   0.56296,   0.03827,   0.00075,   0.07780,   0.01694,   0.05427,   0.40563,   0.01734,   0.05463,   0.00034,   0.08705,   0.22778,   0.22254,   0.13096,   0.20467,   0.00075,   0.14184,   0.64043
   0.18508,   0.12495,   0.44022,   0.00311,   0.00212,   0.26467,   0.00183,   0.24838,   0.03065,   0.15173,   0.05368,   0.00315,   0.08763,   0.03192,   0.12487,   0.52283,   0.03234,   0.12473,   0.00121,   0.11643,   0.29623,   0.24806,   0.18334,   0.20213,   0.00298,   0.22860,   0.52204
   0.38821,   0.05278,   0.25431,   0.00157,   0.00247,   0.50197,   0.00112,   0.14719,   0.07512,   0.18634,   0.09208,   0.05955,   0.43317,   0.10953,   0.05024,   0.40841,   0.10951,   0.05017,   0.00123,   0.24134,   0.59997,   0.37419,   0.10290,   0.34962,   0.00200,   0.56682,   0.20253
   0.03385,   0.04554,   0.14180,   0.00042,   0.00011,   0.17346,   0.00009,   0.19075,   0.03092,   0.57469,   0.07799,   0.00005,   0.01183,   0.00503,   0.04542,   0.69541,   0.00526,   0.04577,   0.00008,   0.04000,   0.11664,   0.14277,   0.11587,   0.13523,   0.00017,   0.05361,   0.14970
   0.01896,   0.15712,   0.14110,   0.00058,   0.00019,   0.23036,   0.00022,   0.17425,   0.03160,   0.47203,   0.07646,   0.00009,   0.02483,   0.05199,   0.15671,   0.65148,   0.05374,   0.15721,   0.00020,   0.04585,   0.10260,   0.19781,   0.22654,   0.20654,   0.00041,   0.03978,   0.11866
   0.71466,   0.77280,   0.58443,   0.00083,   0.00015,   0.56335,   0.00052,   0.59740,   0.09347,   0.54519,   0.17871,   0.00021,   0.10847,   0.22809,   0.75044,   0.74199,   0.24807,   0.76482,   0.00055,   0.23658,   0.70846,   0.50653,   0.74930,   0.56487,   0.11749,   0.63708,   0.54350
   0.09799,   0.11936,   0.22078,   0.00037,   0.00037,   0.48705,   0.00019,   0.12149,   0.00191,   0.09100,   0.05535,   0.00022,   0.04452,   0.03517,   0.11945,   0.73154,   0.03476,   0.12020,   0.00016,   0.11970,   0.27819,   0.36876,   0.16203,   0.30950,   0.00051,   0.18524,   0.10710
   0.08423,   0.01449,   0.19987,   0.00173,   0.00119,   0.32155,   0.00028,   0.13307,   0.00386,   0.61393,   0.04552,   0.00139,   0.05718,   0.00896,   0.01462,   0.39574,   0.00942,   0.01491,   0.00025,   0.08413,   0.22039,   0.29023,   0.04906,   0.25382,   0.00130,   0.13383,   0.62405
   0.17259,   0.12707,   0.47995,   0.00421,   0.00330,   0.30557,   0.00181,   0.26243,   0.06676,   0.10696,   0.09052,   0.00386,   0.07947,   0.13108,   0.12794,   0.73751,   0.13180,   0.12780,   0.00171,   0.13664,   0.28768,   0.27876,   0.23179,   0.28749,   0.00374,   0.21193,   0.17004
   0.31660,   0.11311,   0.28438,   0.01946,   0.00461,   0.26389,   0.01769,   0.42626,   0.04058,   0.18999,   0.06753,   0.00441,   0.08299,   0.14621,   0.11318,   0.54313,   0.14490,   0.11224,   0.01631,   0.13900,   0.53353,   0.23588,   0.14406,   0.24277,   0.00550,   0.33286,   0.19694
   0.59702,   0.22235,   0.26842,   0.00166,   0.00075,   0.26324,   0.00120,   0.13429,   0.00581,   0.08159,   0.05745,   0.00079,   0.07028,   0.27860,   0.22255,   0.69532,   0.27634,   0.22269,   0.00167,   0.17905,   0.64597,   0.23951,   0.23065,   0.24601,   0.00122,   0.40341,   0.20808
   0.06727,   0.30075,   0.16672,   0.00163,   0.00062,   0.59721,   0.00052,   0.23751,   0.04077,   0.15007,   0.03897,   0.00028,   0.03741,   0.02855,   0.29887,   0.63647,   0.02983,   0.29977,   0.00048,   0.15611,   0.17964,   0.59414,   0.48800,   0.60198,   0.01827,   0.08684,   0.11073
   0.54368,   0.05122,   0.24834,   0.00022,   0.00015,   0.74080,   0.00014,   0.16539,   0.02499,   0.09905,   0.06054,   0.00024,   0.06022,   0.09712,   0.05146,   0.59265,   0.09707,   0.05088,   0.00014,   0.08214,   0.56053,   0.70304,   0.08852,   0.66064,   0.00024,   0.31416,   0.52626
   0.12494,   0.34458,   0.20195,   0.00365,   0.00139,   0.47443,   0.00214,   0.19606,   0.00282,   0.16787,   0.06663,   0.00087,   0.12838,   0.15567,   0.34490,   0.64597,   0.15602,   0.34511,   0.00197,   0.19661,   0.27437,   0.35503,   0.34331,   0.33453,   0.00262,   0.18342,   0.18476
   0.54554,   0.00443,   0.28616,   0.00024,   0.00053,   0.61236,   0.00007,   0.39903,   0.06414,   0.19117,   0.09518,   0.00047,   0.06735,   0.09629,   0.00435,   0.64853,   0.09646,   0.00438,   0.00035,   0.08148,   0.62013,   0.56853,   0.05488,   0.51992,   0.00039,   0.55253,   0.18860
   0.11295,   0.12734,   0.18632,   0.00116,   0.00132,   0.65829,   0.00046,   0.50688,   0.03074,   0.09998,   0.05127,   0.00171,   0.04200,   0.01946,   0.12665,   0.43929,   0.01991,   0.12752,   0.00042,   0.08057,   0.18437,   0.48886,   0.16865,   0.61227,   0.00173,   0.11016,   0.11936
   0.08485,   0.07162,   0.09878,   0.00271,   0.00368,   0.75143,   0.00146,   0.13100,   0.00288,   0.12149,   0.00666,   0.00274,   0.10873,   0.12111,   0.07143,   0.29172,   0.12172,   0.07130,   0.00199,   0.10241,   0.15297,   0.54707,   0.15905,   0.71923,   0.00472,   0.10057,   0.13704
