   0.17554,   0.11055,   0.22099,   0.00993,   0.00554,   0.27191,   0.00868,   0.18557,   0.00730,   0.16800,   0.02003,   0.01053,   0.09375,   0.13789,   0.11040,   0.35769,   0.13833,   0.11083,   0.00799,   0.20085,   0.32618,   0.23944,   0.13690,   0.22274,   0.00652,   0.28766,   0.30731
   0.19309,   0.12425,   0.22599,   0.00695,   0.00501,   0.32336,   0.00434,   0.13993,   0.00377,   0.16350,   0.01773,   0.00509,   0.16578,   0.05548,   0.12430,   0.43522,   0.05550,   0.12470,   0.00402,   0.17127,   0.28545,   0.28519,   0.25732,   0.29442,   0.00633,   0.22393,   0.17338
   0.22887,   0.23072,   0.23158,   0.10630,   0.10492,   0.33731,   0.10514,   0.19611,   0.10452,   0.20268,   0.11282,   0.10449,   0.16595,   0.18527,   0.23116,   0.37912,   0.18649,   0.23116,   0.10533,   0.25217,   0.32965,   0.33807,   0.26956,   0.33357,   0.10542,   0.25915,   0.20280
   0.19038,   0.04345,   0.19848,   0.00686,   0.00347,   0.27298,   0.00236,   0.14147,   0.00278,   0.15806,   0.01640,   0.00346,   0.05606,   0.02808,   0.04270,   0.45477,   0.02855,   0.04247,   0.00259,   0.12224,   0.28301,   0.24847,   0.17372,   0.26163,   0.00390,   0.20858,   0.17750
   0.16279,   0.12501,   0.16958,   0.10362,   0.10357,   0.33933,   0.10343,   0.16276,   0.10360,   0.24194,   0.10869,   0.10361,   0.12294,   0.11419,   0.12474,   0.36315,   0.11440,   0.12488,   0.10344,   0.16183,   0.24445,   0.31423,   0.16174,   0.29529,   0.10368,   0.18608,   0.26853
   0.06515,   0.73064,   0.13606,   0.00023,   0.00007,   0.78238,   0.00010,   0.10105,   0.01309,   0.13066,   0.04450,   0.00014,   0.01812,   0.11010,   0.72318,   0.72546,   0.10762,   0.72366,   0.00011,   0.59364,   0.23628,   0.77581,   0.73434,   0.73591,   0.11495,   0.11518,   0.11427
   0.07066,   0.10490,   0.22408,   0.00184,   0.00092,   0.30911,   0.00108,   0.47868,   0.05604,   0.11365,   0.06674,   0.00048,   0.04161,   0.11845,   0.10616,   0.67033,   0.12126,   0.10582,   0.00116,   0.08693,   0.19404,   0.28823,   0.22567,   0.27981,   0.00131,   0.11292,   0.07929
   0.12113,   0.16782,   0.20342,   0.00200,   0.00166,   0.26518,   0.00176,   0.44521,   0.04734,   0.09301,   0.07201,   0.00144,   0.04978,   0.18000,   0.16994,   0.69257,   0.17957,   0.16876,   0.00156,   0.42324,   0.24786,   0.23935,   0.28652,   0.23157,   0.00143,   0.13401,   0.15133
   0.18405,   0.12654,   0.15264,   0.00330,   0.00304,   0.34883,   0.00271,   0.21305,   0.00330,   0.11122,   0.00906,   0.00281,   0.08349,   0.53763,   0.14510,   0.33302,   0.54168,   0.13629,   0.00289,   0.16993,   0.32397,   0.28455,   0.19083,   0.27892,   0.00385,   0.21199,   0.19724
   0.17924,   0.09593,   0.27414,   0.00086,   0.00056,   0.35057,   0.00061,   0.15486,   0.09241,   0.09594,   0.17507,   0.00196,   0.39552,   0.04003,   0.09546,   0.70026,   0.04042,   0.09460,   0.00097,   0.09287,   0.25076,   0.34485,   0.24704,   0.29593,   0.00087,   0.21096,   0.09332
